,Unnamed: 0,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
2,2,"Antonio Planas, Diana Dasrath, Tim Stelloh",Two suspects sought in Young Dolph's deadly shooting outside Memphis bakery,"Two armed suspects were caught on surveillance cameras Wednesday in the fatal daylight shooting of rapper Young Dolph in Memphis, Tennessee, police said.",https://www.nbcnews.com/news/us-news/two-suspects-sought-young-dolphs-deadly-shooting-memphis-bakery-rcna6070,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2021-11/211118-rapper-young-dolph-ew-430p-8f3274.jpg",2021-11-18T23:14:40Z,"Two armed suspects in the fatal shooting of rapper Young Dolph outside a well-known bakery in Memphis, Tennesseewere caught on surveillance cameras, police said Thursday.
The assailants got out of a… [+3170 chars]",nbc-news,NBC News
0,0,Jack Beresford,Police Officer Getting Dental Check-up Foils Armed Robbery in Dramatic Video,The two knife-wielding assailants were dispatched by the veteran officer who had come to get a broken tooth fixed.,https://www.newsweek.com/police-officer-gets-dental-check-foils-armed-robbery-video-1649000,https://d.newsweek.com/en/full/1931974/man-dentists-chair.jpg,2021-11-13T21:59:41Z,"A pair of alleged armed robbers got more than they bargained for during an attempted raid on a dentist's office on Thursday.
Dramatic CCTV footage of the incident surfaced on social media showing tw… [+3199 chars]",newsweek,Newsweek
1,1,Jack Beresford,Couple Shot Dead in Their Home With Toddler Found Unharmed Inside,"Police in Georgia say Justin and Amber Hicks, both 31, were shot dead in Acworth by one or more ""unknown assailants"" who remain at large.",https://www.newsweek.com/couple-shot-dead-home-toddler-found-unharmed-inside-georgia-1651123,https://d.newsweek.com/en/full/1936084/police-crime-scene.jpg,2021-11-19T11:08:03Z,"A Georgia couple have been shot and killed in their own home by an unknown assailant, according to police.
Cobb County Police is investigating after Justin and Amber Hicks, both 31, were found dead … [+2220 chars]",newsweek,Newsweek
2,2,Ed Browne,"Bitcoin Millionaire Zaryn Dentzel Says He Was Beaten, Had Fortune Stolen in Masked Robbery",The thieves allegedly entered the home of the tech entrepreneur before forcing him to reveal the password to his cryptocurrency account.,https://www.newsweek.com/bitcoin-millionaire-zaryn-dentzel-beaten-fortune-stolen-masked-robbery-cryptocurrency-1645550,https://d.newsweek.com/en/full/1925580/hacker-laptop.jpg,2021-11-03T17:51:11Z,"Spanish police are investigating an alleged violent robbery in which millions of Euros' worth of Bitcoin were stolen from a tech entrepreneur at his home in Madrid.
The victim is reported to have be… [+2473 chars]",newsweek,Newsweek
3,3,Caroline Glick,Biden's Moment of Truth on Turkey | Opinion,"Soon, the Biden administration is going to have to decide where it stands on Recep Tayyip Erdogan's Turkey.",https://www.newsweek.com/bidens-moment-truth-turkey-opinion-1649551,https://d.newsweek.com/en/full/1932865/turkish-president-recep-tayyip-erdogan-attends.jpg,2021-11-17T10:30:01Z,"Turkey is a member of NATO. It is also a hostage-taking state sponsor of terror. Soon, the Biden administration is going to have to decide where it stands—with Turkey or with Turkey's victims.
Last … [+9586 chars]",newsweek,Newsweek
4,4,Jamie Burton,"Did John, Beth and Kayce Die? The 'Yellowstone' Season 4 Premiere Reveals All","John, Beth and Kayce were left fighting for their lives in the season 3 finale of ""Yellowstone"" on Paramount, and the season 4 premiere revealed who survived.",https://www.newsweek.com/yellowstone-season-4-premiere-did-john-beth-kayce-dutton-survive-1646317,https://d.newsweek.com/en/full/1927117/john-beth-dutton-yellowstone.jpg,2021-11-07T15:15:01Z,"Yellowstone fans have been waiting over a year to find out whether John, Beth and Kayce Dutton survived—and now they finally have their answer.
The crime drama is back and immediately dealt with the… [+3925 chars]",newsweek,Newsweek
5,5,Jamie Burton,'Hawkeye' Episode 1 Recap: Kate Bishop Gets Her Own Superhero Origin Story,"Episode 1 of ""Hawkeye"" introduces audiences to Kate Bishop (Hailee Steinfeld) and explains why she's so enamoured with Hawkeye (Jeremy Renner).",https://www.newsweek.com/hawkeye-episode-1-recap-hailee-steinfeld-kate-bishop-1652844,https://d.newsweek.com/en/full/1939410/hailee-steinfeld-kate-bishop.jpg,2021-11-24T11:50:32Z,"Hawkeye and his new sidekick Kate Bishop have arrived on Disney+ just in time to save Christmas.
The first two episodes of the latest Marvel TV series are available to watch now, and Episode 1, ""Nev… [+5286 chars]",newsweek,Newsweek
0,0,,Armed group kills seven police officers in northern Burkina Faso - Reuters,"Unidentified assailants killed seven police officers and wounded five more in northern Burkina Faso on Friday morning, the government said in a statement.",https://www.reuters.com/world/africa/armed-group-kills-seven-police-officers-northern-burkina-faso-2021-11-12/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=57,2021-11-12T23:36:00Z,"OUAGADOUGOU, Nov 12 (Reuters) - Unidentified assailants killed seven police officers and wounded five more in northern Burkina Faso on Friday morning, the government said in a statement.
The officer… [+563 chars]",reuters,Reuters
1,1,,Gunfight and siege in Kenya as police foil bank robbery - Reuters,"Kenyan police firing automatic rifles and pistols laid siege to gunmen trying to rob a bank in the western city of Kisumu on Tuesday, foiling a heist but failing to prevent the assailants' escape after the five-hour confrontation.",https://www.reuters.com/world/africa/gunfight-siege-kenya-police-foil-bank-robbery-2021-11-23/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=60,2021-11-23T17:18:00Z,"KISUMU, Kenya, Nov 23 (Reuters) - Kenyan police firing automatic rifles and pistols laid siege to gunmen trying to rob a bank in the western city of Kisumu on Tuesday, foiling a heist but failing to … [+1118 chars]",reuters,Reuters
2,2,,Freight train derailed and burned in southern Chile amid indigenous conflict - Reuters,"A freight train in southern Chile was derailed and some of its cargo units burned by unknown assailants on Tuesday, officials said, amid tensions between the state and the local Mapuche indigenous group demanding the return of ancestral lands.",https://www.reuters.com/world/americas/freight-train-derailed-burned-southern-chile-amid-indigenous-conflict-2021-11-02/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=55,2021-11-02T20:11:00Z,"SANTIAGO, Nov 2 (Reuters) - A freight train in southern Chile was derailed and some of its cargo units burned by unknown assailants on Tuesday, officials said, amid tensions between the state and the… [+1205 chars]",reuters,Reuters
3,3,,"Two Israeli police officers stabbed, Palestinian assailant killed - police - Reuters","A 16-year-old Palestinian stabbed two Israeli police officers in Jerusalem's walled Old City on Wednesday before he was shot and killed by security forces at the scene, police said.",https://www.reuters.com/world/middle-east/two-israeli-police-officers-stabbed-palestinian-assailant-killed-police-2021-11-17/,https://www.reuters.com/resizer/oQc3mQjPeAAnr9ViRcmQTM_TcPI=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/RXG47RKO5NOC5GQU4YGJCH7QF4.jpg,2021-11-17T17:43:00Z,"JERUSALEM, Nov 17 (Reuters) - A 16-year-old Palestinian stabbed two Israeli police officers in Jerusalem's walled Old City on Wednesday before he was shot and killed by security forces at the scene, … [+778 chars]",reuters,Reuters
4,4,,Thieves rip bitcoin ATM from Barcelona crypto-store - Reuters,"Spanish police are investigating the robbery of a 'bitcoin ATM' in a raid on a cryptocurrency exchange outlet in a wealthy Barcelona neighbourhood, local media reported on Friday.",https://www.reuters.com/world/thieves-rip-bitcoin-atm-barcelona-crypto-store-2021-11-12/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=57,2021-11-12T14:45:00Z,"MADRID, Nov 12 (Reuters) - Spanish police are investigating the robbery of a 'bitcoin ATM' in a raid on a cryptocurrency exchange outlet in a wealthy Barcelona neighbourhood, local media reported on … [+1225 chars]",reuters,Reuters
5,5,,Congo army says it has driven rebels out of eastern villages - Reuters,Democratic Republic of Congo's army said on Monday it had recovered two strategic villages near the eastern border with Uganda after they were seized overnight by fighters from the M23 rebel group.,https://www.reuters.com/world/africa/congo-army-says-it-has-driven-rebels-out-eastern-villages-2021-11-08/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=56,2021-11-08T17:55:00Z,"GOMA, Democratic Republic of Congo, Nov 8 (Reuters) - Democratic Republic of Congo's army said on Monday it had recovered two strategic villages near the eastern border with Uganda after they were se… [+2356 chars]",reuters,Reuters
6,6,,Eastern Congo lawmakers sound alarm over 144 violent civilian deaths this month,"At least 144 civilians have been killed in eastern Congo this month, lawmakers from the conflict-hit provinces said on Wednesday, refusing to back extending a <a href=""https://www.reuters.com/article/congo-security-idAFL8N2MO00E"" target=""_blank"">state of sieg…",https://www.reuters.com/world/africa/eastern-congo-lawmakers-sound-alarm-over-144-violent-civilian-deaths-this-month-2021-11-17/,https://www.reuters.com/resizer/e2weOu-ZWBxrYw86Q0vL3bPdyn0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/KSX74FFKIVLITP25HFIQ75N7IM.jpg,2021-11-17T22:05:48Z,"Congolese civilians carry their belongings after fleeing from the renewed fighting between the assailants and army troops of the Democratic Republic of Congo and Uganda, at the Bunagana border crossi… [+2152 chars]",reuters,Reuters
0,0,Monique Beals,Three shot dead at Afghan wedding during fight over music,"Three people were fatally shot and 10 more were injured at a wedding in Afghanistan after an argument over whether music could be played.Residents said they recognized the gunmen as local Taliban members, ...",https://thehill.com/policy/international/middle-east-north-africa/579318-three-shot-dead-at-afghan-wedding-during-fight,https://thehill.com/sites/default/files/article_images/afghanistan_taliban_102021_ap.jpeg,2021-10-31T20:14:07Z,"Three people were fatally shot and 10 more were injured at a wedding in Afghanistan after an argument over whether music could be played. 
Residents said they recognized the gunmen as local Taliban … [+1017 chars]",the-hill,The Hill
0,0,"USA TODAY, Chris Bumbaca, USA TODAY",Paris Saint-Germain women's player in custody following alleged attack on teammate,Paris Saint-Germain confirmed that French authorities took Aminata Diallo into custody following an alleged attack on teammate Kheira Hamraoui.,https://www.usatoday.com/story/sports/soccer/europe/2021/11/10/psg-player-arrested-tonya-harding/6369800001/,"https://www.gannett-cdn.com/presto/2021/11/10/USAT/e7bb83ee-238b-478d-9460-292b7c85a2cd-AFP_AFP_9RD72M.jpg?auto=webp&crop=1286,723,x125,y146&format=pjpg&width=1200",2021-11-10T17:16:31Z,"Paris Saint-Germain confirmed that French authorities took women's club player Aminata Diallo into custody Wednesday morning after an attack on another one of the club's players. 
The club did not r… [+1568 chars]",usa-today,USA Today
0,0,"JC Gotinga, Alastair McCready, JC Gotinga",Teenager With Autism Sentenced to Prison Over Social Media Posts,"A 16-year-old with autism has been jailed for criticizing the government in a Telegram group, in a case highlighting the rapid deterioration of free speech in Cambodia.",https://www.vice.com/en/article/y3vzbg/teenager-with-autism-sentenced-to-prison-over-social-media-posts,https://video-images.vice.com/articles/617faa246acb8e009a9f0b5e/lede/1635757357100-2255-z-signal-2021-11-01-104331001.jpeg?image-resize-opts=Y3JvcD0xeHc6MC43NTQ5NzIxOTg0NjAyMjI1eGg7Y2VudGVyLGNlbnRlciZyZXNpemU9MTIwMDoqJnJlc2l6ZT0xMjAwOio,2021-11-01T09:43:29Z,"An argument erupting over politics and memes mocking political leaders in a group chat is generally a low-stakes affair between friends. That is, unless it occurs in Cambodia.
The dangers of venting… [+4493 chars]",vice-news,Vice News
0,0,ABC News,Man missing after attack authorities believe involved two sharks at Port Beach,Water police and rescue helicopters are searching for a man after a shark attack off Port Beach in Fremantle.,https://www.abc.net.au/news/2021-11-06/wa-shark-attack-port-beach-in-fremantle-leaves-man-missing/100600386,https://live-production.wcms.abc-cdn.net.au/029ef2784fb69d2dfcfb4b5cb9c680fc?impolicy=wcms_crop_resize&cropH=1447&cropW=2573&xPos=0&yPos=206&width=862&height=485,2021-11-06T03:10:37Z,"Water police and rescue helicopters are searching for a man after a shark attack off Port Beach in Fremantle.
It is believed the man was swimming next to a dinghy at the time.
Authorities believe h… [+2422 chars]",abc-news-au,ABC News (AU)
1,1,Emily Baker,Global hackers tried to break into Tasmania Police accounts 800 times,"An internal report from Tasmania's Department of Police, Fire and Emergency Management has warned the agency is vulnerable to attack from cyber criminals without extra resourcing.",https://www.abc.net.au/news/2021-11-24/hackers-tried-to-access-tasmania-police-accounts-800-times/100644492,https://live-production.wcms.abc-cdn.net.au/00b3dea8b5af0d527aecda7756f7b744?impolicy=wcms_crop_resize&cropH=629&cropW=1124&xPos=141&yPos=87&width=862&height=485,2021-11-23T18:38:57Z,"Hackers across the globe have tried more than 800 times to break into Tasmania Police accounts, and one compromised login was found for sale on the Dark Web for less than $US20 ($27.70).
Key points:… [+3755 chars]",abc-news-au,ABC News (AU)
2,2,ABC News,Live: NSW Now: Sydney police say 'brazen' and violent Merrylands kidnapping was targeted,MORNING BRIEFING: Police release footage and ask for public help to solve a kidnapping and attack in broad daylight at Merrylands in Sydney's west.,https://www.abc.net.au/news/2021-11-24/wednesday-am-briefing-merrylands-kidnap-on-cctv-was-targeted-/100643540,https://live-production.wcms.abc-cdn.net.au/01cdaa49df3b90eee4da0801e5c81e90?impolicy=wcms_crop_resize&cropH=827&cropW=1470&xPos=0&yPos=44&width=862&height=485,2021-11-23T20:02:37Z,"Here's what you need to know this morning.
Kidnap footage released
Police have released CCTV and mobile phone footage in the hope it will aid their investigation into a man being kidnapped and stab… [+6932 chars]",abc-news-au,ABC News (AU)
